number_wins,number_losses,number_pushes,number_blackjack,house_advantage_%,end_tokens,max_tokens,min_tokens,average_tokens,total_profit,total_bets,average_return_per_hand,end_tokens_without_card_counting,min_tokens_without_card_counting
434,490,103,40,5.447470817120623,4325.0,10350.0,1850.0,6968.604085603113,-5675.0,152500.0,-0.03721311475409836,6400.0,5450.0
487,455,81,37,-3.125,20950.0,22800.0,9500.0,16246.2646484375,10950.0,145950.0,0.0750256937307297,15050.0,8450.0
481,461,86,29,-1.9436345966958213,13500.0,16300.0,5500.0,10547.716229348882,3500.0,169050.0,0.020703933747412008,13450.0,7750.0
441,510,74,36,6.725146198830409,9350.0,12925.0,6625.0,9342.495126705653,-650.0,142100.0,-0.004574243490499648,4900.0,2950.0
464,460,99,37,-0.390625,18900.0,19000.0,8625.0,12008.154296875,8900.0,151750.0,0.058649093904448106,12250.0,7700.0
462,457,102,27,-0.4892367906066536,14100.0,16350.0,7650.0,12538.894324853229,4100.0,144000.0,0.02847222222222222,11850.0,8050.0
455,482,77,31,2.6600985221674875,7575.0,14950.0,7075.0,10870.615763546799,-2425.0,158150.0,-0.01533354410369902,8850.0,7800.0
418,502,90,30,8.30860534124629,0.0,17750.0,0.0,10064.935707220573,-10000.0,167900.0,-0.05955926146515783,3100.0,3100.0
472,479,81,35,0.6776379477250726,10500.0,14275.0,7700.0,10501.815101645692,500.0,144200.0,0.0034674063800277394,11050.0,9800
474,457,96,34,-1.6536964980544748,20800.0,21200.0,9300,14451.848249027238,10800.0,143100.0,0.07547169811320754,13400.0,9600
473,468,90,41,-0.4844961240310077,18100.0,18900.0,7900,12938.808139534884,8100.0,154900.0,0.052291801162040026,12550.0,8100
436,495,93,39,5.75609756097561,3650.0,11500.0,3550.0,8464.390243902439,-6350.0,149150.0,-0.04257458933959102,6050.0,5850.0
445,476,102,29,3.02734375,10425.0,15525.0,7900.0,11344.0185546875,425.0,137050.0,0.003101058008026268,8350.0,7600.0
470,479,76,38,0.8771929824561403,14825.0,16800.0,7450.0,13881.042884990253,4825.0,153450.0,0.0314434669273379,11000.0,8950.0
433,494,95,37,5.962854349951124,12175.0,13325.0,6600.0,9886.510263929618,2175.0,140750.0,0.015452930728241563,5750.0,5650.0
467,474,91,34,0.6776379477250726,15225.0,18600.0,9100.0,14911.979670861569,5225.0,154650.0,0.033785968315551244,11000.0,9850.0
454,484,92,39,2.909796314258002,11525.0,13300.0,4550.0,8909.0203685742,1525.0,146950.0,0.010377679482817285,8950.0,7600.0
438,476,112,36,3.700097370983447,9250.0,13700.0,7200.0,9816.601752677701,-750.0,156000.0,-0.004807692307692308,8000.0,6800.0
449,480,105,24,2.995169082125604,11550.0,12800.0,6200.0,9846.32850241546,1550.0,149750.0,0.010350584307178631,8100.0,5800.0
437,504,82,29,6.54296875,2950.0,13700.0,1275.0,6462.2802734375,-7050.0,170550.0,-0.04133685136323659,4750.0,4550.0
467,474,91,40,0.6776379477250726,14700.0,14700.0,7450.0,11006.84898354308,4700.0,141350.0,0.033250795896710296,11300.0,7950.0
480,469,82,36,-1.065891472868217,15625.0,15825.0,8350.0,11895.082364341086,5625.0,144800.0,0.03884668508287293,12900.0,8200.0
441,484,101,35,4.186952288218111,12800.0,15300.0,9400.0,12306.012658227848,2800.0,141300.0,0.019815994338287332,7450.0,6200.0
436,483,101,37,4.603330068560235,7775.0,12200.0,4350.0,8645.666013712047,-2225.0,131600.0,-0.01690729483282675,7150.0,4000.0
448,487,97,34,3.77541142303969,18725.0,19475.0,9400,13946.030977734754,8725.0,154900.0,0.05632666236281472,7800.0,6700.0
491,440,90,38,-4.990215264187866,17625.0,20950.0,8000.0,13859.980430528376,7625.0,145600.0,0.052369505494505496,17000.0,9550.0
421,492,112,29,6.920077972709551,9100.0,10375.0,5075.0,7895.224171539961,-900.0,145700.0,-0.0061770761839396015,4350.0,4000.0
388,455,68,29,7.346491228070176,0.0,10000,0.0,4148.053728070176,-10000.0,146000.0,-0.0684931506849315,4750.0,4750.0
443,497,86,42,5.258033106134373,4000.0,13875.0,3950.0,9489.556962025317,-6000.0,146200.0,-0.04103967168262654,6700.0,6600.0
429,503,88,30,7.247796278158668,5250.0,12150.0,4550.0,9233.202742409403,-4750.0,133250.0,-0.03564727954971857,4100.0,3700.0
446,485,96,32,3.7937743190661477,8000.0,13550.0,8000.0,10661.405642023346,-2000.0,169700.0,-0.011785503830288745,7700.0,7700.0
464,468,86,35,0.39254170755642787,13775.0,15900.0,9050.0,13207.531894013739,3775.0,135000.0,0.027962962962962964,11350.0,8950.0
454,484,92,29,2.909796314258002,15325.0,15675.0,4625.0,9560.596508244424,5325.0,163700.0,0.032529016493585826,8450.0,6400.0
451,490,87,42,3.7900874635568513,10800.0,13375.0,8025.0,10749.101068999029,800.0,129300.0,0.006187161639597835,8200.0,7800.0
448,502,79,28,5.242718446601942,11100.0,12025.0,5000.0,8075.266990291262,1100.0,152600.0,0.007208387942332897,6000.0,4400.0
460,475,80,36,1.4763779527559056,10475.0,11425.0,4000.0,8137.081692913386,475.0,170600.0,0.002784290738569754,10300.0,6750.0
461,480,87,33,1.84645286686103,11850.0,16750.0,6200.0,11105.02915451895,1850.0,138600.0,0.013347763347763348,9750.0,6550.0
472,464,86,31,-0.7820136852394917,13025.0,14100.0,9650.0,11742.595307917889,3025.0,135700.0,0.022291820191599115,12350.0,9700
465,465,88,42,0.0,17000.0,17000.0,7200.0,11228.459273797842,7000.0,140950.0,0.049663001064207166,12100.0,7800.0
460,466,103,36,0.5825242718446602,12325.0,14550.0,9450.0,11945.315533980582,2325.0,142150.0,0.0163559620119592,11200.0,9350.0
477,458,93,43,-1.84645286686103,21000.0,22450.0,10000,16858.600583090378,11000.0,145450.0,0.07562736335510485,14050.0,9800
443,500,82,44,5.555555555555555,4425.0,11000.0,3525.0,7626.023391812865,-5575.0,164500.0,-0.03389057750759879,6500.0,4100.0
490,455,78,35,-3.41796875,24525.0,24525.0,9900,19735.1318359375,14525.0,151500.0,0.09587458745874587,15250.0,9900
455,485,86,37,2.9211295034079843,14125.0,17400.0,9800,12508.592989289193,4125.0,148950.0,0.02769385699899295,8850.0,8650.0
457,465,102,37,0.7804878048780488,16875.0,18375.0,10000,14367.780487804877,6875.0,131300.0,0.05236100533130236,11050.0,10000
472,478,77,31,0.5836575875486382,22525.0,22525.0,9300.0,14794.698443579766,12525.0,167600.0,0.07473150357995227,10950.0,7950.0
437,473,105,36,3.543307086614173,9475.0,12575.0,5625.0,9378.395669291338,-525.0,133850.0,-0.003922301083302204,8200.0,5200.0
404,471,87,27,6.95742471443406,0.0,13250.0,0.0,9324.32502596054,-10000.0,149250.0,-0.06700167504187604,4650.0,4650.0
439,488,95,29,4.789833822091887,8500.0,12000.0,4275.0,7858.870967741936,-1500.0,161200.0,-0.009305210918114143,6550.0,6450.0
462,480,87,41,1.7475728155339807,15675.0,16725.0,7000.0,13129.757281553399,5675.0,159700.0,0.03553537883531622,10250.0,7650.0
450,487,88,34,3.6062378167641325,13175.0,13875.0,4650.0,8597.076023391814,3175.0,151300.0,0.02098479841374752,8000.0,5850.0
429,494,99,39,6.35386119257087,4975.0,10650.0,3800.0,6979.692082111437,-5025.0,166150.0,-0.030243755642491724,5450.0,5200.0
431,490,97,32,5.789990186457311,3100.0,11450.0,2025.0,5964.229636898921,-6900.0,135550.0,-0.05090372556252305,5700.0,5700.0
441,494,85,43,5.190989226248776,10075.0,13575.0,7775.0,10018.021547502449,75.0,142700.0,0.0005255781359495446,6850.0,5550.0
436,496,93,31,5.847953216374268,7900.0,10250.0,3900.0,6989.498050682261,-2100.0,135750.0,-0.015469613259668509,5550.0,4100.0
434,505,80,27,6.96078431372549,8275.0,12275.0,4600.0,8529.362745098038,-1725.0,148450.0,-0.01162007409902324,4250.0,2650.0
468,472,80,41,0.3917727717923604,13575.0,16550.0,8100.0,12302.766895200784,3575.0,159450.0,0.022420821574161177,11650.0,7300.0
443,491,95,36,4.660194174757281,12750.0,14325.0,5450.0,10314.781553398057,2750.0,146200.0,0.01880984952120383,7000.0,5450.0
463,473,90,37,0.9737098344693282,12175.0,12175.0,4450.0,8265.01947419669,2175.0,155500.0,0.013987138263665594,10850.0,7150.0
464,488,78,40,2.3278370514064015,12850.0,14100.0,5825.0,9661.396702230844,2850.0,158750.0,0.017952755905511812,9600.0,7100.0
481,453,95,44,-2.7184466019417477,19625.0,19675.0,8600.0,14294.150485436894,9625.0,129500.0,0.07432432432432433,15000.0,8900.0
448,486,90,41,3.7073170731707314,8350.0,15950.0,8350.0,12974.463414634147,-1650.0,144850.0,-0.011391094235415948,8250.0,8100.0
448,489,76,35,4.043392504930966,7825.0,11425.0,5275.0,8110.700197238659,-2175.0,146500.0,-0.014846416382252559,7650.0,5750.0
453,490,85,35,3.5957240038872693,7700.0,13350.0,5575.0,10341.715257531585,-2300.0,160750.0,-0.014307931570762053,8050.0,7650.0
443,487,90,37,4.3095004897159646,6725.0,13100.0,4875.0,7917.311459353575,-3275.0,145750.0,-0.02246998284734134,7450.0,6600.0
445,484,94,44,3.80859375,8300.0,13650.0,6100.0,10064.55078125,-1700.0,145000.0,-0.011724137931034483,8300.0,7650.0
454,482,92,40,2.7210884353741496,13050.0,14900.0,10000,13045.359572400388,3050.0,146700.0,0.020790729379686436,9200.0,8750.0
432,503,91,21,6.91333982473223,1300.0,10300,1050.0,5562.268743914314,-8700.0,155950.0,-0.05578711125360693,3950.0,3550.0
467,469,85,36,0.19569471624266144,13150.0,14600.0,8050.0,11907.827788649707,3150.0,150850.0,0.02088167053364269,11600.0,8550.0
467,473,87,29,0.5836575875486382,12675.0,18025.0,7650.0,13700.072957198443,2675.0,155900.0,0.017158434894162924,10850.0,9050.0
486,457,81,37,-2.829268292682927,18550.0,20925.0,9550.0,15149.487804878048,8550.0,145900.0,0.05860178204249486,14750.0,9550.0
385,473,78,34,9.391675560298825,0.0,10600,0.0,5627.69477054429,-10000.0,138150.0,-0.07238508867173363,2900.0,2900.0
466,471,84,32,0.4892367906066536,10675.0,13200.0,7750.0,10502.323874755382,675.0,126150.0,0.00535077288941736,11100.0,7400.0
447,488,92,36,3.988326848249027,9900.0,15600.0,6450.0,12130.933852140079,-100.0,159250.0,-0.0006279434850863422,7700.0,7500.0
467,469,85,37,0.19569471624266144,25250.0,25650.0,7100.0,15689.236790606654,15250.0,156000.0,0.09775641025641026,11650.0,6850.0
450,494,74,30,4.317958783120707,5125.0,12850.0,4475.0,8980.520117762513,-4875.0,145150.0,-0.03358594557354461,7100.0,6850.0
446,501,79,36,5.355404089581304,7300.0,13075.0,4200.0,8507.935735150924,-2700.0,161450.0,-0.01672344379064726,6300.0,5150.0
443,488,94,34,4.385964912280701,6000.0,10400.0,4300.0,7251.413255360624,-4000.0,131400.0,-0.030441400304414,7200.0,5900.0
447,491,90,35,4.275996112730807,10425.0,14125.0,6325.0,10527.380952380952,425.0,169700.0,0.0025044195639363585,7350.0,7000.0
466,471,91,37,0.4859086491739553,10850.0,11950.0,6275.0,9663.726919339164,850.0,149850.0,0.005672339005672339,11350.0,9050.0
472,480,90,30,0.7670182166826461,16975.0,18025.0,9900,14440.484180249281,6975.0,139600.0,0.04996418338108882,10700.0,9900
445,493,90,37,4.664723032069971,9800.0,12100.0,6750.0,9754.907677356658,-200.0,168900.0,-0.0011841326228537595,7050.0,6300.0
456,501,83,35,4.322766570605188,12650.0,16900.0,9900,14223.102785782901,2650.0,138850.0,0.019085343896290963,7250.0,6900.0
425,515,88,29,8.746355685131196,8100.0,11650.0,5000.0,8093.780369290574,-1900.0,143600.0,-0.013231197771587743,2450.0,700.0
485,457,78,35,-2.742409402546523,21600.0,21600.0,8400.0,13841.870714985309,11600.0,134000.0,0.08656716417910448,14550.0,7300.0
450,486,86,37,3.519061583577713,11575.0,14225.0,9100.0,11821.33431085044,1575.0,140500.0,0.011209964412811389,8250.0,7700.0
479,462,89,41,-1.6488845780795343,22100.0,22525.0,8375.0,16314.209505334627,12100.0,144250.0,0.08388214904679377,13750.0,9300
457,488,90,36,2.9922779922779923,12825.0,18700.0,6100.0,12383.059845559845,2825.0,158300.0,0.017845862286797222,8700.0,8500.0
449,485,93,27,3.501945525291829,1662.5,11000.0,325.0,6122.811284046693,-8337.5,170525.0,-0.048893124175340856,7750.0,6550.0
458,478,87,36,1.953125,9350.0,16500.0,9350.0,13390.869140625,-650.0,125050.0,-0.005197920831667333,9800.0,9800.0
470,465,92,31,-0.48638132295719844,16600.0,16600.0,8700.0,12563.691634241246,6600.0,153650.0,0.042954767328343635,12050.0,8550.0
463,473,78,36,0.9852216748768473,18300.0,20925.0,9700,14610.0,8300.0,139250.0,0.05960502692998205,10800.0,8750.0
105,166,27,7,20.401337792642142,0.0,10250.0,0.0,4562.625418060201,-10000.0,43225.0,-0.2313475997686524,4250.0,4250.0
441,507,81,27,6.407766990291262,2400.0,12200.0,1600.0,5899.053398058252,-7600.0,141050.0,-0.05388160226869904,4750.0,4650.0
452,502,78,34,4.84027105517909,7500.0,15450.0,6550.0,10676.089060987415,-2500.0,143900.0,-0.017373175816539264,6700.0,6050.0
447,490,85,27,4.203323558162268,7175.0,11675.0,6625.0,8816.251221896384,-2825.0,131500.0,-0.021482889733840303,7050.0,6850.0
449,459,113,35,0.9784735812133072,13450.0,16575.0,7450.0,11878.228962818004,3450.0,155800.0,0.022143774069319642,10750.0,8750.0
495,455,77,35,-3.8910505836575875,23375.0,23475.0,9800.0,17121.49805447471,13375.0,140200.0,0.09539942938659059,15750.0,9750.0
458,487,80,34,2.8265107212475633,7350.0,12600.0,5700.0,9272.027290448343,-2650.0,133700.0,-0.019820493642483172,8800.0,7650.0
